"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"491","Christian Sutton","American","Pat",1.6,117.6,8.1,50,6,18,17.1,0,0,0,50,"Sr","3-Jun","Coppin St.",-2.90161
"492","Cameron Healy","Central Michigan","MAC",69.7,105,18.9,54.9,0.9,8.1,10.8,15.3,0.3,1.3,17.3,"Sr","3-Jun","Southern Utah",-2.47514
"493","Jordan Sears","Gardner Webb","BSth",61.9,88.9,21.7,39.2,0.8,11.5,18.1,19,0.5,2.1,33.3,"So","11-May","Tennessee Martin",0.486501
"494","Tyler Harris","Memphis","Amer",47.1,114,21.1,52.4,1.7,5.2,17.5,17,0,1.4,24.8,"Sr","9-May","South Florida",-0.46468
"495","Jerrell Colbert","LSU","SEC",2,80,9.9,25,8.3,12.4,12.3,21.2,15.3,4.2,0,"Fr","10-Jun","Kansas St.",8.51322
"496","Jusaun Holt","Alabama","SEC",11.6,73.5,10.1,24,6.9,17.3,5,21,1.3,0.4,20,"Fr","6-Jun","Georgia",-0.675946
"497","JaCobi Wood","Belmont","OVC",47.8,93.1,19.9,50.9,1.2,11,18.4,25.2,0.2,2.3,16,"So","2-Jun","Murray St.",-0.793743
"498","Julian Lewis","William & Mary","CAA",68.1,77.3,21,37.8,4.2,13.6,18,27.9,1.5,1.3,22.3,"Fr","6-Jun","Miami OH",-1.56803
"499","AD Diedhiou","UAB","CUSA",0.7,127.2,9.9,50,11.4,0,0,0,0,0,0,"So","10-Jun","Louisiana Monroe",-3.60311
"500","Zion Young","Oakland","Horz",6.6,105.3,21,50,1.5,12.8,2.7,10.4,1.4,0.7,18.8,"Jr","3-Jun","Southern Utah",-2.35405
"501","Terren Frank","Vanderbilt","SEC",20.9,79.8,15.4,39,6.4,12.5,3.9,22.3,2,1.3,19.1,"So","8-Jun","Idaho",0.914174
"502","Matt Cross","Louisville","ACC",41.6,93.9,18.7,46.9,7.2,15.7,4.7,19.5,2.9,1.9,24.7,"So","7-Jun","Massachusetts",1.01143
"503","Paxton Payne","UMKC","Sum",1.1,144.9,10.3,75,0,15.7,0,0,0,0,0,"Fr","2-Jun","Cleveland St.",-3.49931
"504","Antonio Daye","Fordham","A10",37.3,99.5,27,49.4,1.3,10.2,23.2,20.5,0.2,2.3,53.3,"Jr","3-Jun","Coastal Carolina",0.22651
"505","Mike Green","South Carolina","SEC",0.8,0,7.1,0,0,0,0,0,10.9,0,0,"Jr","2-Jun","The Citadel",-2.94368
"506","Michael Folarin","Eastern Washington","BSky",1.4,61.2,15.7,50,0,24.7,0,40.1,0,0,0,"Fr","11-Jun","Nevada",-1.73502
"507","Micah Parrish","Oakland","Horz",80.9,110.2,17.3,52.9,5.6,13.9,7,17.7,0.7,2.7,42.7,"Fr","5-Jun","San Diego St.",0.523189
"508","Joe Pridgen","UNC Wilmington","CAA",68.8,112.3,18.7,58.1,10,18.1,10.4,17.9,2.2,1.9,37.8,"So","5-Jun","Northeastern",-0.766298
"509","Caleb Burgess","Hofstra","CAA",36.8,99,12.6,39.8,1,7.9,25.4,22.5,0.5,1.8,20.3,"Jr","3-Jun","UNC Asheville",-0.575347
"510","Jayden Saddler","Southern","SWAC",76.4,100.1,23,47.2,3.3,8.9,31.3,17.5,0.9,4,24.5,"Sr","1-Jun","Saint Peter's",2.36979
"511","Marlon Lestin","East Carolina","Amer",3.9,73,8.6,0,11.9,4.9,3.7,42.9,2.5,2.5,400,"Fr","9-Jun","Murray St.",0.516369
"512","Blake Hinson","Mississippi","SEC",67.4,92.9,19.4,48.8,4.6,12.8,9.2,21.2,1.2,1.1,26.1,"So","7-Jun","Pittsburgh",-0.0632164
"513","Sadarius Bowser","Charleston Southern","BSth",43.7,109.5,14.1,56.6,8.5,9.7,5.3,21.5,4.1,0.8,56.6,"Sr","9-Jun","Houston",-1.53573
"514","Frankie Collins","Michigan","B10",25,82.6,21.6,44.5,2.6,15.9,22.2,28.5,0.6,2.1,41.5,"Fr","1-Jun","Arizona St.",1.59147
"515","Dexter Dennis","Wichita St.","Amer",74.1,101,16.2,43.9,5.2,12.9,10.1,16.7,3.2,1.7,29.9,"Jr","5-Jun","Texas A&M",1.52847
"516","Ja'von Franklin","South Alabama","SB",70.9,123.9,20.8,65.2,12.8,20.1,8.2,13.7,5.8,2.8,50.9,"Sr","7-Jun","Georgia Tech",1.83386
"517","Keaton Hervey","Missouri St.","MVC",19.3,109.6,12.3,52.2,4.4,6.7,5,16.8,1.3,1.1,21.7,"Sr","7-Jun","Oakland",-0.0576833
"518","Tyler Powell","Seton Hall","BE",3.1,126.3,6.3,75,0,20,4.7,24.5,0,1.5,0,"Fr","5-Jun","Nevada",2.63596
"519","Ileri Ayo-Faleye","Rhode Island","A10",2.1,68,9.8,20,9.5,4.4,0,0,9.8,0,0,"Fr","7-Jun","Vermont",-1.32823
"520","Collin Holloway","Georgetown","BE",57.7,99.2,19.1,50.8,3.7,8.6,9.5,23.8,1.1,1.5,43.2,"So","6-Jun","Tulane",-0.938577
"521","Raheim Sullivan","Marist","MAAC",37.7,97.7,22.8,49.3,1.5,10.9,13.7,18.8,0.5,3.4,28.2,"Sr","1-Jun","NJIT",0.475259
"522","Mo Njie","Eastern Michigan","MAC",43.3,93.7,19,65.2,7.2,23.5,2.7,30.8,5.7,0.6,52.7,"Fr","10-Jun","SMU",0.284024
"523","Ricardo Wright","Marist","MAAC",71.6,96.7,27.7,48.9,3.2,13.2,13,18.3,0.7,1.3,21.9,"So","4-Jun","SMU",-2.14163
"524","Paris Dawson","Portland St.","BSky",38.1,104,15.1,42.3,4.1,8.9,7.7,11.6,0,2.1,40.4,"Fr","2-Jun","Seattle",-0.808094
"525","John Square Jr.","Fairleigh Dickinson","NEC",52.5,116.7,19.5,56.5,11.3,14.4,13.1,13.8,4.9,2.4,50,"So","6-Jun","Cal St. Fullerton",-0.518798
"526","Jackson Sivills","Murray St.","OVC",2.7,110.4,10,50,3.4,6.8,0,17.2,0,1.7,100,"Fr","6-Jun","Wofford",-0.265064
"527","Lorne Bowman II","Wisconsin","B10",17.3,85.4,19.3,44.3,1.5,10.8,9.1,17.6,0,1.6,41,"Fr","2-Jun","Oakland",0.933986
"528","Kvonn Cramer","Hofstra","CAA",23.9,122.7,15.2,75,8.1,14.7,5.6,19.6,6.7,2.4,35,"So","6-Jun","Bryant",1.70513
"529","Boogie Anderson","South Dakota","Sum",55.1,97.4,18.1,50.6,2.5,7.7,11.8,17.9,0.2,1.2,25.9,"Sr","3-Jun","Southeastern Louisiana",-1.67528
"530","Cam Hayes","North Carolina St.","ACC",51.2,88.9,22.6,38.7,1.1,11.9,18.7,17.2,0.3,2,20.5,"So","3-Jun","LSU",-1.31187
"531","Tyrone Baker","Georgia","SEC",0.7,71.3,25.8,25,27,0,0,0,12.1,6.4,25,"Fr","11-Jun","Dayton",1.2751
"532","De'Sean Allen-Eikens","New Orleans","Slnd",20.6,87.6,17.3,45.6,3.8,12.7,9.4,23,1.8,0.9,43.9,"So","6-Jun","Cal St. Northridge",-2.15209
"533","Jamaine Mann","Vanderbilt","SEC",27.6,107.8,17.6,48.8,10.6,17.1,4.1,10.7,3.6,2.8,83.7,"So","6-Jun","Georgia St.",2.34918
"534","Antwan Walker","Rhode Island","A10",52.4,106.4,18.6,61.7,8.3,16.8,11.5,21.9,3.7,1.8,21,"Jr","7-Jun","Bryant",1.52154
"535","Hunter McIntosh","Elon","CAA",83.1,96.4,23.8,49.4,0.8,8.4,19,19.1,0,1.2,16.4,"Jr","2-Jun","Nevada",-2.29244
"536","Gianni Thompson","Boston College","ACC",10.6,74.7,13.6,39.3,3.2,13.5,2.6,25,3.4,0.9,17.9,"Fr","8-Jun","Massachusetts",-0.63572
"537","Patrick Mwamba","UT Arlington","SB",61.5,92.3,22.8,43.1,5.3,12.3,14.2,17,2.3,2.7,26.5,"So","7-Jun","Oral Roberts",0.0225586
"538","Eral Penn","LIU Brooklyn","NEC",79.5,108.9,25.4,48,8.5,15.5,12.1,10.9,3.9,2.3,46.7,"Sr","7-Jun","DePaul",-0.398298
"539","Quadry Adams","St. Bonaventure","A10",19.2,95.1,14.6,56,4.3,8.8,7.9,22.7,0,2.1,22,"Fr","3-Jun","Sacramento St.",0.432558
"540","Vuk Stevanic","St. Francis NY","NEC",17.8,77.4,13,25,6.7,11.8,17.9,26.4,3,1.4,18.8,"Sr","8-Jun","Western Illinois",-0.300065
"541","Hunter Goodrick","South Dakota","Sum",63.1,110.1,17.6,59.4,9.9,24.7,11.1,18.4,1.2,1.6,43.2,"Jr","7-Jun","Cal Baptist",0.0260459
"542","Rob Perry","Stetson","ASun",32.1,93.5,25.2,43.6,4.1,18.4,13.5,14.7,1.1,1.4,17,"Jr","4-Jun","Murray St.",-1.64706
"543","Brandon Brown","Arkansas Pine Bluff","SWAC",54,91.1,25.9,46.1,10.3,23.5,19.7,24.7,0.5,3.7,41.7,"Jr","5-Jun","Wagner",-2.07927
"544","Colin Granger","Ohio","MAC",0.8,0,10.5,0,0,22.3,0,100,0,0,0,"So","9-Jun","Western Carolina",-1.96633
"545","Nick Honor","Clemson","ACC",62.9,106.8,17.5,47.6,1.3,5,17.7,12.7,0.3,2,18.4,"Jr","10-May","Missouri",0.512518
"546","Shane Nowell","Arizona","P12",4.4,69.5,19,36.1,0,21.9,13.8,35,2.9,3.3,11.1,"Fr","6-Jun","UNLV",2.91243
"547","Devon Dunn","Fairleigh Dickinson","NEC",61.5,91.2,21,44.7,2,6.3,14.4,18.9,0.5,1.5,17.8,"Jr","1-Jun","Campbell",-3.95544
"548","Tydus Verhoeven","UTEP","CUSA",57.8,97.1,16.7,50.3,6.8,14.2,8.9,21.5,4.3,1.8,30.6,"Jr","9-Jun","Northwestern",1.25462
"549","Nic Lynch","Lehigh","Pat",52.2,116.9,20.7,60.4,6.3,18,6.4,14.4,1.7,0.3,32.2,"Sr","11-Jun","San Diego",-2.12147
"550","Ithiel Horton","Pittsburgh","ACC",30.5,95.1,19.3,46.3,2.5,8.5,10.5,17.3,0.3,2.2,13.1,"Jr","3-Jun","UCF",-0.501768
"551","Isaac Kante","LIU Brooklyn","NEC",71.1,98.6,21.5,53.9,9.5,18.1,6.7,21.1,1.1,1.3,34.9,"Sr","8-Jun","Massachusetts",-2.12283
"552","Jayveous McKinnis","Jackson St.","SWAC",70.5,113,20.1,56.6,11.9,26.8,4.9,12.5,9.7,2.1,35.1,"Sr","7-Jun","Mississippi",2.80275
"553","Rob Phinisee","Indiana","B10",32.3,83.5,19,38,2.9,10.1,17.3,15.6,1.3,2.6,12.3,"Jr","1-Jun","Cincinnati",2.35217
"554","Isaac Spears","Montana St.","BSky",1.6,53.3,43.5,25,6.2,5.8,8.8,31.8,0,0,60,"Fr","4-Jun","Cal Poly",-11.4739
"555","R.J. Johnson","Holy Cross","Pat",13.6,71.8,22.3,31,0,8.5,10.3,22,0,2.6,32,"So","1-Jun","Charleston Southern",-3.83343
"556","Jacob Johnson","UMKC","Sum",40.1,93.8,10.3,43.1,3.4,9.4,7.4,15.8,0.5,1.1,34.5,"So","5-Jun","LIU Brooklyn",-0.350578
"557","Luis Rodriguez","Mississippi","SEC",66.6,97.8,16.8,43.1,7.2,17.7,12.7,15.7,1,2.9,26.6,"Jr","6-Jun","UNLV",1.85451
"558","Mardrez McBride","North Texas","CUSA",86.4,110.5,16.9,55.8,1.9,8.9,7.2,13.5,0.3,1.5,17.6,"Sr","2-Jun","Georgia",1.00638
"559","Tyrese Hunter","Iowa St.","B12",79.2,90.8,25,44.3,1.9,11.9,32.3,24.1,1.1,3.8,27.7,"Fr","Jun-00","Texas",3.37874
"560","Isaiah Turner","Middle Tennessee","CUSA",3.2,90,27.2,57.9,5.2,7.5,0,28.2,2.5,0,15.8,"So","9-Jun","South Carolina St.",-2.94832
"561","Johni Broome","Morehead St.","OVC",72.7,106.9,30.5,54.9,13.1,27.2,11.4,16,13.4,1.6,29.5,"Fr","10-Jun","Auburn",3.80668
"562","Robert Carpenter","Mississippi Valley St.","SWAC",34.3,96.2,27.5,45.1,5.6,11.6,4.5,10.7,3.3,1.4,25.5,"Jr","7-Jun","Kent St.",-3.49378
"563","Ta'Lon Cooper","Morehead St.","OVC",85.5,107.8,18.5,49.1,2.5,12,31.8,21.2,2,1.6,36.2,"So","4-Jun","Minnesota",1.18021
"564","DeAndre Gholston","Milwaukee","Horz",79,92.6,26.6,42.9,2.3,11.8,15.2,14.7,0.6,1.2,24.4,"Jr","5-Jun","Missouri",-2.4645
"565","Ryan Larson","Wofford","SC",83.2,109.1,16.1,53.9,0.4,14.2,20,21.2,0.4,2.3,23.8,"Sr","1-Jun","College of Charleston",0.906794
"566","Emmanuel Bandoumel","SMU","Amer",76.7,102.9,18.4,47.2,3,9.8,11.2,13,0.9,1.1,19.6,"Sr","4-Jun","Nebraska",0.0734277
"567","Xavier Johnson","George Mason","A10",69.9,96.8,19,47.2,1,14.4,27.9,26.3,0.6,2.1,36,"Jr","1-Jun","Southern Illinois",1.08734
"568","Miles Latimer","Bucknell","Pat",47.1,106.4,13.7,52.1,1.6,8.5,8.7,16,0.8,1.5,27.7,"Jr","4-Jun","Bryant",-1.84971
"569","Kam'ron Cunningham","Fordham","A10",10.9,77.4,19.3,39.8,3.8,14.3,1.6,14.9,0,1.6,10.2,"Jr","7-Jun","Coppin St.",-0.703786
"570","Alec Oglesby","UNC Wilmington","CAA",4.4,62,22.7,32.7,0,6,0,17.4,0,3,0,"So","5-Jun","Stetson",-1.65952
"571","Dionte Bostick","Murray St.","OVC",4.7,104.8,20.3,50,3.9,8,15.7,15,0,2,33.3,"Fr","2-Jun","Cal St. Northridge",0.12543
"572","Sage Tolbert III","Temple","Amer",39.1,102.8,13.1,46.3,10.8,15.8,7.1,19.8,1.9,2.6,65.7,"Jr","8-Jun","San Jose St.",2.19585
"573","Sam Sessoms","Penn St.","B10",68.4,100.5,26.2,50.3,2.5,10.7,22.3,19.7,0.3,1.9,19.4,"Sr","Jun-00","Coppin St.",0.711547
"574","Walyn Napper","Southern Miss","CUSA",66.6,91.1,22.4,46.4,2.9,9.8,32.2,21.9,0.1,2,24.9,"So","Jun-00","Longwood",-2.31509
"575","Kam Farris","Robert Morris","Horz",47.6,101.4,17.2,51.5,0.2,6.7,9.4,16.3,0.7,0.7,19.3,"So","3-Jun","Marist",-4.07278
"576","Malachi Poindexter","Virginia","ACC",8.5,112,9.2,59.4,1.1,9.4,11.3,18.1,0,0,0,"So","2-Jun","Illinois St.",-0.191172
"577","Clarence Rupert","Saint Peter's","MAAC",30.2,99.4,20.1,47,9.6,13.2,11.3,14,3.8,1.8,35.9,"Fr","8-Jun","Southern Illinois",1.58874
"578","Dean Noll","Cornell","Ivy",57,110.8,23,51.1,2.9,13.6,23.4,15.6,1.2,3,38.8,"Sr","2-Jun","Stony Brook",0.613207
"579","Kendal Coleman","Northwestern St.","Slnd",71.1,104.2,24.5,54.8,9.1,28.7,5.5,14.6,4.6,1.8,27.4,"Fr","8-Jun","LSU",-1.31459
"580","Ledarrius Brewer","East Tennessee St.","SC",78,97.7,27.7,47.8,4.5,14.9,13.6,18,1.4,2.1,20.3,"Jr","5-Jun","UAB",-1.7934
"581","Cameron Burrell","Western Illinois","Sum",25.4,101,14.9,44.9,10,17,4.5,13.3,3.6,1.1,33.3,"Jr","7-Jun","Lindenwood",-0.793824
"582","Joe Octave","Air Force","MWC",42.2,93.6,25.3,50.6,4.8,16.2,10.3,15.2,0.5,2.6,27,"So","4-Jun","Holy Cross",-0.783922
"583","Rick Issanza","Oklahoma","B12",3.5,81,15.1,37.5,11.2,15.2,3.6,16.3,2.3,0,75,"So","1-Jul","Loyola Marymount",-0.55008
"584","Tristan Enaruna","Iowa St.","B12",33.8,103.1,15.9,56.4,8.5,16.5,4.4,21.2,3.7,2,23.9,"Jr","8-Jun","Cleveland St.",2.49724
"585","Drake Dobbs","Liberty","ASun",3.2,73.6,25.2,50,6.6,12,9.5,43.3,0,0,50,"So","1-Jun","St. Thomas",-5.28383
"586","Colton Sandage","Western Illinois","Sum",75.7,110,20.2,53.8,1.6,13.4,14.9,17.8,1.1,2.2,32.8,"Jr","2-Jun","Illinois St.",0.0536897
"587","Bryce Monroe","San Diego","WCC",35.8,83.8,18,38.9,1.4,7.2,15.5,24.5,0,0.6,32.6,"So","11-May","IUPUI",-1.48924
"588","Mabor Majak","Cleveland St.","Horz",7.7,85.5,9.2,30,13.7,9,5.2,20.9,2.8,1.9,20,"So","2-Jul","Missouri",-1.12336
"589","Brock Jancek","Tennessee","SEC",0.8,93.4,48.2,20,30.6,0,16.3,22.1,33.1,0,120,"Sr","8-Jun","East Tennessee St.",2.31922
"590","Braxton Meah","Fresno St.","MWC",17.4,95.3,16.7,77.1,8.8,22.5,1.7,34.1,6.5,0.5,80,"So","1-Jul","Washington",2.33233
"591","A.J. McGinnis","Cincinnati","Amer",2.7,82.1,29.1,45,0,12.6,6.9,17.3,0,1.7,0,"So","3-Jun","Lipscomb",-1.37849
"592","Davion Bradford","Kansas St.","B12",34,91.6,15.4,50.7,8.4,6.7,2.8,25.4,3.7,0.6,46.7,"So","Jul-00","Wake Forest",0.0636137
"593","Sammy Hunter","Mississippi","SEC",23.1,96.7,16.4,48,7.4,6.2,2.7,14.6,1.9,1.2,22.4,"Jr","9-Jun","Akron",-0.80746
"594","Tre Anderson","Idaho","BSky",78.6,94,28.1,46,2.9,15.1,23.3,22,0.3,1,47.1,"Jr","1-Jun","Illinois Chicago",-3.41107
"595","Boubacar Coulibaly","USC","P12",1.6,149,20.8,60,20.9,28.4,17.2,0,9.2,0,120,"So","10-Jun","Pepperdine",4.29494
"596","Joryam Saizonou","St. Bonaventure","A10",1.4,51.1,35.1,33.3,0,13.1,0,57.4,0,0,166.7,"Fr","3-Jun","UNC Greensboro",-7.13226
"597","Josh Corbin","Winthrop","BSth",20.2,68.9,19.9,33.6,1.1,10.4,9.1,22.2,0.5,1,5.3,"So","3-Jun","Robert Morris",-3.56558
"598","Dylan Penn","Bellarmine","ASun",87.6,101.8,31.7,50.4,2.8,11.8,31.5,17.2,1.8,1.9,20.6,"Sr","3-Jun","Vermont",-1.73955
"599","George Tinsley","Binghamton","AE",40.9,110.5,14.6,51.1,9.4,12.6,8.6,14.7,0.5,1.5,26.7,"Jr","6-Jun","Mount St. Mary's",-1.1324
"600","Jalyn McCreary","South Florida","Amer",18.1,97.3,20.4,53.5,8.9,15.3,8.3,18.6,6.8,1.1,15.5,"So","8-Jun","Mercer",1.65953
"601","Xavier Lipscomb","Radford","BSth",21,73.5,18.8,38,2,12,26.9,35.6,0.5,1.1,17.4,"So","2-Jun","Mount St. Mary's",-2.9469
"602","Bonke Maring","UTEP","CUSA",9.4,86.1,21.3,37.5,8.8,11.8,9.9,18.4,3.7,1,43.8,"So","10-Jun","Houston Christian",0.137852
"603","Jake Kyman","UCLA","P12",12.8,110.5,15.8,45.4,2.5,13.1,10.6,6.3,0,1.6,11.1,"Jr","7-Jun","Wyoming",1.73026
"604","Michael Durr","Indiana","B10",15,89.9,16.2,38.2,5.7,11.1,11.4,25.7,3.9,0.8,76.5,"Jr","Jul-00","UCF",3.26426
"605","Ahmad Rand","Oregon St.","P12",31.1,101.8,19.9,57.6,4.5,17,4.4,17.4,9.5,1.7,27.7,"Jr","8-Jun","Milwaukee",0.866802
"606","Will McNair Jr.","New Mexico St.","WAC",58.2,110.6,15,54.7,8.7,16,8.1,14.7,4.3,0.9,17.4,"So","10-Jun","Mississippi St.",1.65596
"607","Alex Fudge","LSU","SEC",29.4,90,16.3,44.7,10.9,14.4,3.6,24.2,4.8,3.4,43.5,"Fr","8-Jun","Florida",3.26479
"608","Efe Odigie","Troy","SB",59.8,95.9,28.2,48.1,9.6,23.2,12.5,23.8,1.7,1.3,39.6,"Jr","9-Jun","SMU",-0.529422
"609","Daniel Oladapo","Pittsburgh","ACC",12.3,94.6,19.1,80,10.9,11.7,6.3,39.2,0.8,1.2,72,"Sr","7-Jun","North Carolina Central",-0.198958
"610","Meechie Johnson Jr.","Ohio St.","B10",35.7,84.8,19,42.1,2.3,7.8,12.1,24.8,0.7,2.3,15.8,"Fr","2-Jun","South Carolina",-0.071013
"611","Kevin McCullar","Texas Tech","B12",58,102.2,20.9,45.8,3.8,14.3,19.3,18.8,1.1,2.8,36.5,"Jr","6-Jun","Kansas",4.08971
"612","Trajan Wesley","Louisiana Lafayette","SB",39.7,97.2,18.8,37.8,1.5,7.8,21.9,26.7,0.2,2.3,87.8,"Jr","9-May","Prairie View A&M",0.171737
"613","Eric Williams Jr.","Oregon","P12",62.6,96,18.2,44.3,4,15.3,8,15,0.5,2.3,19.9,"Sr","7-Jun","San Diego",0.864708
"614","Sy Chatman","Illinois St.","MVC",35.7,110.8,26.2,53.9,9.8,16.3,5.5,14.2,4.8,1.3,52.4,"Sr","8-Jun","Buffalo",-1.41477
"615","Anthony Harris","North Carolina","ACC",10.4,97.6,12.9,53.7,1.4,1.9,9.1,29.8,0,0.7,33.3,"So","4-Jun","Rhode Island",-0.135628
"616","Logan Alters","California","P12",0.1,0,44.9,0,0,234.5,0,0,0,0,0,"Jr","1-Jun","Cal St. Northridge",9.84046
"617","Tyron McMillan","Georgia","SEC",12.4,92.4,14.7,44.4,7.6,13.1,3.6,22,0.7,0.7,66.7,"Jr","9-Jun","McNeese St.",-2.10744
"618","Caleb Asberry","Texas St.","SB",74.4,111,24.1,54.2,2.8,15.6,14.7,17.9,2,2.6,36.2,"Sr","3-Jun","Oklahoma St.",0.631171
"619","Ben Carlson","Wisconsin","B10",22.3,83.3,15.1,34.1,9.5,16,2.5,13.4,0.4,0.4,19.7,"So","9-Jun","Utah",-0.357778
"620","Jordan Nesbitt","Saint Louis","A10",64.6,101.6,17.3,44.4,6.1,11.8,8,15.5,1.3,1.8,39.2,"Fr","6-Jun","Hampton",1.19207
"621","Jake Stephens","VMI","SC",80.8,124.5,26.3,65.4,6.1,22.6,21.8,16.7,6.9,0.9,40.6,"Sr","11-Jun","Chattanooga",1.10258
"622","Daryl Banks III","Saint Peter's","MAAC",66.5,102.7,22.4,46.1,2.9,8.3,12.3,15,0.5,2.5,31.2,"Jr","3-Jun","St. Bonaventure",1.06732
"623","Akrum Ahemed","Canisius","MAAC",50.3,88.7,16.8,43.6,1.7,11.4,10.4,17.5,0.5,1.8,19.9,"Jr","5-Jun","UNC Greensboro",-0.735768
"624","Kyle Harding","Fresno St.","MWC",2.7,86.8,13.4,33.3,0,19.1,24.3,24.4,0,1.6,16.7,"Jr","3-Jun","Prairie View A&M",0.930445
"625","Joey Baker","Duke","ACC",25.9,111.8,17.2,55.9,2.7,7.9,5.6,15.1,0.2,2.2,22.9,"Sr","6-Jun","Michigan",0.501286
"626","Patrick Emilien","St. Francis NY","NEC",69.1,96.9,23.6,47.3,8.1,15.6,8,17.4,2.5,1.5,23.7,"Sr","7-Jun","Maryland",-1.76684
"627","Jalen Gaffney","Connecticut","BE",31.3,103.5,20.6,40.7,1.9,10.8,27.3,21.4,0.8,2.6,53.3,"Jr","3-Jun","Florida Atlantic",1.55891
"628","Khaleb Wilson-Rouse","Pacific","WCC",47.9,97.9,14.9,46.5,1.5,9.5,9.7,17.3,0.7,1.6,36,"So","2-Jun","New Orleans",-0.297283
"629","Brandin Podziemski","Illinois","B10",5.2,103.4,17.8,50,3.4,20.6,13.6,19.2,0,0.9,21.1,"Fr","5-Jun","Santa Clara",0.849588
"630","Kevin Samuel","Florida Gulf Coast","ASun",74.1,107.9,19.4,64.1,11.8,23.5,7.2,19.1,10.1,2,31.1,"Sr","11-Jun","South Alabama",1.78767
"631","Kendall Munson","Pepperdine","WCC",33.4,78,13.2,46,5.5,16,5.7,26.5,2.8,2.6,58.7,"So","7-Jun","Portland St.",0.97552
"632","Montre' Gipson","Tarleton St.","WAC",92.4,105.1,24.5,46.2,5.7,11,21.5,12.9,0.4,2.3,28.7,"Sr","11-May","Charlotte",-0.27338
"633","Timothy Ighoefe","Georgetown","BE",30.2,90.9,14.9,42,16.8,22.9,5.4,24.2,7.5,2,29,"Jr","Jul-00","Cal Baptist",0.732308
"634","Tyler Bertram","Binghamton","AE",64.1,100.2,19.1,49.8,1.3,6.8,8.7,15.2,0,1,15.9,"Jr","3-Jun","UAB",-2.38348
"635","Robert Ford III","Idaho St.","BSky",21,95,20.9,54,4.5,15.3,8.8,27,0.5,0.8,30.2,"Jr","Jun-00","Montana St.",-2.91344
"636","Zach Gunn","Ball St.","MAC",19,118.3,14.5,59.6,4.5,17.7,7.3,13,1.2,0.6,10.6,"Jr","6-Jun","IUPUI",0.278442
"637","Matthew-Alexander Moncrieffe","Oklahoma St.","B12",36.2,90.4,18.5,51,9.3,19.8,7.7,26,2.4,1.7,46,"So","7-Jun","Georgia",2.01627
"638","Japannah Kellogg III","Green Bay","Horz",54.9,94.1,17.9,47.8,7.7,13.2,6,17.3,3.1,1.3,55.8,"Fr","8-Jun","Albany",-0.987808
"639","Riley Battin","Utah","P12",42.6,98.2,17.5,42,7.8,12.3,13.6,17.2,0.6,1.5,20.4,"Sr","9-Jun","Cal Baptist",-0.121514
"640","Deon Stroud","Fresno St.","MWC",30,88.2,25,37,4.2,11.3,12.4,17.3,0.9,2.7,35.2,"Jr","5-Jun","Eastern Washington",1.11315
"641","DeAndre Henry","Nevada","MWC",7.1,85.2,12.7,42.1,5.6,23,0,15.7,0,1.3,5.3,"So","7-Jun","UC Davis",-1.47403
"642","Tanner Christensen","Idaho","BSky",48.8,104.7,21.4,57.3,8.5,26.6,11.4,18,1.9,0.3,33.9,"Fr","10-Jun","Utah Tech",-1.9777
"643","Dashawn Davis","Oregon St.","P12",69.4,99.6,23,47.4,2.3,9.5,34.5,19.4,0.3,2.6,21.6,"Jr","2-Jun","Mississippi St.",-1.79472
"644","Gedi Juozapaitis","Georgia Southern","SB",55.9,101.8,16.2,50,1.8,7.6,9,15.8,1.6,1.2,12.7,"Sr","4-Jun","Maine",-1.04474
"645","Tarig Eisa","Lamar","Slnd",4.3,53.3,16.5,22.2,11.3,9.4,3.7,35.3,4.3,0,22.2,"Jr","8-Jun","Florida A&M",-3.42131
"646","Kalu Ezikpe","Old Dominion","CUSA",67.5,107.3,22.4,50.8,8.7,20.2,12.1,18.2,5.1,2,54,"Jr","8-Jun","Cincinnati",1.40136
"647","Neal Quinn","Lafayette","Pat",73.3,111.7,28.6,54.1,9.4,19.5,31,15.7,5.1,2,39.2,"Jr","Jul-00","Richmond",0.412455
"648","TJ Madlock","South Carolina St.","MEAC",79.7,100.2,21.1,44.1,4.1,14.3,18.9,17.7,0.2,2.1,39.9,"Fr","3-Jun","Alabama St.",0.146713
"649","Wildens Leveque","South Carolina","SEC",49.5,111.7,14.8,58.1,10.7,13.6,5.5,17,5.5,2.1,49.2,"Jr","10-Jun","Massachusetts",3.10417
"650","Mareng Gatkuoth","Montana St.","BSky",0.8,124.3,26.9,50,0,0,40.2,0,0,0,0,"So","6-Jun","Tarleton St.",-4.78249
"651","Osun Osunniyi","St. Bonaventure","A10",73.9,117.8,19,61.5,10.7,18.6,9.9,15.9,12.1,1,30.8,"Sr","10-Jun","Iowa St.",2.96041
"652","David Mitchell","Brown","Ivy",50.5,96.7,11.6,43.8,6.6,14.5,3.9,20.2,0.8,2.9,46.3,"Sr","6-Jun","Niagara",1.32908
"653","Damezi Anderson","Indiana","B10",17.3,92.4,16.3,38.9,5.7,14.4,13.8,20.8,1.6,1,18.5,"So","7-Jun","Detroit",1.56858
"654","TJ Berger","San Diego","WCC",37.2,80.3,12,41.3,1.3,8.8,4.7,20.6,0.2,1.5,13.8,"So","4-Jun","Lafayette",0.585233
