"","player_name","team","conf","Min_per","ORtg","usg","eFG","ORB_per","DRB_per","AST_per","TO_per","blk_per","stl_per","ftr","yr","ht","new.school","dbpm"
"491","Avery Diggs","UCF","Amer",17.1,116.5,15.1,59.7,9.2,10.2,14,17.4,1.5,0.7,8.3,"Sr","11-Jun","Chattanooga",0.0164427
"492","Brandon Johnson","Minnesota","B10",61.4,114.7,16.5,50,8.4,17.9,5.4,9.5,2.6,1.8,55.1,"Sr","8-Jun","DePaul",1.61952
"493","Jamarcus Jones","Southern","SWAC",4.1,104.8,21.9,50,3.7,17.9,7,0,0,0,110,"Jr","7-Jun","Jackson St.",0.597338
"494","John McGriff","St. John's","BE",8.4,70.4,13.4,32.4,1.2,12.4,16.3,30.7,1.2,2.9,11.8,"Fr","Jun-00","Binghamton",0.460302
"495","Shon Robinson","Mississippi","SEC",1.7,83.9,30.5,30,18.2,12.6,0,0,6.3,0,50,"Fr","11-Jun","San Jose St.",-4.606
"496","Jordan Miller","George Mason","A10",73.4,109.6,24.2,51.2,7.7,13.2,13.3,13.9,1.2,1.7,27.2,"Jr","6-Jun","Miami FL",-0.388672
"497","Al Durham","Indiana","B10",65.8,108.3,19.1,52.6,0.7,8.4,18.1,21.5,1.4,1.2,52.6,"Jr","4-Jun","Providence",1.60505
"498","Terrell Brown Jr.","Arizona","P12",63.6,113.7,16.5,43.4,2.3,13.3,24.8,12.2,1,2.1,42.1,"Sr","3-Jun","Washington",2.64344
"499","Mitch Listau","Belmont","OVC",18.1,107.9,13.7,55.8,1.7,9.8,8.1,15.3,1,0.5,9.6,"So","4-Jun","Green Bay",-2.25857
"500","Zep Jasper","College of Charleston","CAA",80.1,105.6,25.1,47.2,2.8,11.6,18.3,10.7,0.5,1.5,18.1,"Jr","1-Jun","Auburn",-2.11806
"501","Sardaar Calhoun","Florida St.","ACC",35.2,105.6,17.9,52.2,2.5,8.8,7.2,17.1,0.6,2.1,12.1,"Jr","6-Jun","Texas Tech",0.847408
"502","Antonio Rizzuto","Albany","AE",73.8,102.8,20.6,53.7,1.4,5.6,4.9,13.1,0.7,1.6,22.2,"Jr","3-Jun","Towson",-1.14745
"503","Rollie Worster","Utah St.","MWC",61.7,96.4,20.7,45.6,3.1,12.3,24.4,24.6,1,1.8,23.2,"Fr","3-Jun","Utah",2.17248
"504","Volodymyr Markovetskyy","Washington St.","P12",22.6,103.7,12.4,65.8,10.7,14,3.4,28,5.5,0.5,28.9,"So","1-Jul","San Francisco",2.70071
"505","Braelee Albert","Vanderbilt","SEC",17,80.1,8.2,28.6,4,12,7,20.5,0,1.7,9.5,"So","5-Jun","Tulane",0.797985
"506","Caleb Mills","Houston","Amer",6.1,106.6,24.9,46.6,2.9,4.4,2.7,19.4,0,4,41.4,"So","3-Jun","Florida St.",3.70163
"507","Malik Curry","Old Dominion","CUSA",73.1,102.8,27.3,49.6,2.1,11.2,24.1,19.9,1,3.4,36.5,"Sr","1-Jun","West Virginia",1.1624
"508","Daejon Davis","Stanford","P12",32.1,105.3,21.4,52,2.2,11.5,22,19.9,0,2.1,37,"Sr","3-Jun","Washington",1.45179
"509","DaJuan Gordon","Kansas St.","B12",61,87.4,21.5,42.4,6,18,10.8,22.6,0.2,2.5,26.8,"So","4-Jun","Missouri",1.44886
"510","Terrance McBride","Cornell","Ivy",82.6,108.6,21.8,53.1,3.3,10.4,20.4,15.4,0.4,1.8,27.7,"Jr","2-Jun","Rice",-2.21588
"511","Liam Robbins","Minnesota","B10",48.3,103.9,24.8,48.3,9.8,18.9,9.9,15.1,10.9,1.5,53.5,"Jr","Jul-00","Vanderbilt",3.30568
"512","Raymond Hawkins","Alabama","SEC",0.4,0,10.5,0,0,0,0,100,0,0,0,"Fr","9-Jun","Long Beach St.",-0.574974
"513","Walter Ellis","Bucknell","Pat",69.4,103.3,16.4,54.9,1.5,13.4,11.1,19.1,2.2,2.3,23.2,"Jr","5-Jun","Grand Canyon",-0.284993
"514","Dwayne Cohill","Dayton","A10",31.6,97.5,12.4,54.6,3.1,9.4,8.1,29.6,1.1,1.8,42.6,"So","2-Jun","Youngstown St.",2.27962
"515","Gabe Stefanini","Columbia","Ivy",79.9,95.4,26.6,47.5,2.3,17.5,25.3,21,0.1,2.6,23.6,"So","3-Jun","San Francisco",-0.295282
"516","Montez Mathis","Rutgers","B10",52.7,91.3,23.5,43,5.3,9.4,7.2,12.7,1.5,1.9,30.8,"Jr","4-Jun","St. John's",0.0212056
"517","Jalon Clark","Texas A&M Corpus Chris","Slnd",15.7,77.1,20.9,48.8,4,14.2,9.8,31,0,1,41.9,"Fr","6-Jun","Prairie View A&M",-1.65217
"518","Jay Heath","Boston College","ACC",79.5,98.6,22.5,49.6,2.2,8.8,11.5,15.5,0.3,1.4,14.4,"So","3-Jun","Arizona St.",-1.95279
"519","Justin Winston","St. Bonaventure","A10",2.1,73.2,24.1,22.2,0,18.7,0,0,0,0,22.2,"So","8-Jun","Robert Morris",-2.38263
"520","Sahvir Wheeler","Georgia","SEC",87.4,93.1,26.4,42.3,2.1,10.1,37.5,25,0.1,2.6,30.4,"So","10-May","Kentucky",-0.699857
"521","DeVon Baker","UNC Asheville","BSth",22.1,113.9,23,59.1,1.3,8.1,6.3,10.9,0,4.5,9.8,"Jr","2-Jun","Tulane",1.12932
"522","David Jenkins Jr.","UNLV","MWC",74.3,102.3,25.4,49.8,1.6,8.1,10.8,14,0.3,0.8,20.4,"Jr","2-Jun","Utah",-2.8325
"523","Phillip Russell","Saint Louis","A10",8,77.9,22.4,35.7,3.4,3.6,22.1,31.1,0,4.4,9.5,"Fr","10-May","Southeast Missouri St.",0.605309
"524","Walker Miller","North Carolina","ACC",1.6,96.8,12.3,33.3,5.8,12.1,0,24.9,6,0,66.7,"Sr","11-Jun","Monmouth",2.31613
"525","Cory Hightower","Western Carolina","SC",55,94.5,26.7,47.9,3.6,20.9,15.4,21.7,1,2.1,31.9,"Jr","7-Jun","Winthrop",-0.493403
"526","Carlos Rosario","McNeese St.","Slnd",67.1,120.7,18.1,62.9,8.4,13.4,5.8,14.7,1.5,0.8,32.9,"Sr","8-Jun","Florida Gulf Coast",-2.94126
"527","Joe Pridgen","UNC Wilmington","CAA",68.8,112.3,18.7,58.1,10,18.1,10.4,17.9,2.2,1.9,37.8,"So","5-Jun","Northeastern",-0.83407
"528","Jacob Ognacevic","Valparaiso","MVC",30,117.4,19.1,66,5.5,11.6,3.1,11.9,1.1,0.4,25.8,"Fr","8-Jun","Lipscomb",-1.41263
"529","Matt Halvorsen","Western Carolina","SC",88.1,111.8,14.1,54.8,0.1,7.8,5.1,10,0.1,0.7,33,"Sr","1-Jun","Florida Gulf Coast",-1.85435
"530","De'Von Cooper","Morehead St.","OVC",80.3,104,21.3,52.2,1.5,16.3,16.1,21.7,1.1,1.1,39.5,"Jr","4-Jun","George Mason",0.838314
"531","Shakeel Moore","North Carolina St.","ACC",46.1,92.9,22.9,51,2.4,13.8,17.8,23.7,1.9,4.4,19.1,"Fr","1-Jun","Mississippi St.",3.03066
"532","Ethan Chargois","SMU","Amer",60.3,94.2,23.5,44.2,6.2,18.3,19.2,21,2,2.1,32.1,"Sr","9-Jun","Oklahoma",1.45933
"533","Erik Stevenson","Washington","P12",66.3,89.9,22.3,43.2,2.3,13.2,16.3,17.3,1,2.4,15.6,"Jr","3-Jun","South Carolina",0.385671
"534","David Didenko","Georgia Tech","ACC",0.8,0,9.7,0,0,28.3,0,0,0,0,0,"Jr","9-Jun","Tennessee Martin",-5.31817
"535","Baylor Hebb","Loyola Chicago","MVC",10.3,101.3,21.3,54,1.1,14,9.4,24.5,1,2.1,96,"Fr","2-Jun","Colorado St.",1.5267
"536","Carl Pierre","Massachusetts","A10",82.4,102.7,18.3,47.1,1.5,11.8,9.1,7.1,0.2,1.4,24,"Sr","4-Jun","Rice",-0.707025
"537","Daniel Sackey","Valparaiso","MVC",56.7,82.9,18.9,34.7,2.1,9.9,26.8,21.3,0,2.9,27.7,"Jr","9-May","New Orleans",0.497988
"538","Deshon Parker","Appalachian St.","SB",30.6,63.3,10.9,19.1,0.7,6.1,15.3,29.9,1.1,1,58.8,"Jr","4-Jun","Cleveland St.",-1.83173
"539","Mickey Pearson Jr.","TCU","B12",13.6,88.8,11.4,45.5,4.2,10.5,6.6,18.3,1.5,0.4,36.4,"Fr","7-Jun","Ball St.",-0.790259
"540","Jermaine Jackson Jr.","LIU Brooklyn","NEC",69.3,101.1,22.7,46.3,1.8,6.7,19.8,19.4,0.4,1.6,31.4,"Jr","10-May","Central Michigan",-1.92565
"541","Christian Brown","Georgia","SEC",17.9,98.2,19.7,49.1,7.2,14.8,1,19.3,2.3,2.4,50.9,"So","6-Jun","Tennessee St.",0.201677
"542","Gabe Madsen","Cincinnati","Amer",1.3,82.6,15.8,50,9.1,9.8,0,29.6,0,4.7,0,"Fr","5-Jun","Utah",2.83864
"543","Chris Lykes","Miami FL","ACC",5.3,120,27.7,47.7,0,16.3,38.5,11.2,2,4.1,50,"Sr","7-May","Arkansas",4.4088
"544","Everette Hammond","USC Upstate","BSth",76.6,90.3,27.2,38.9,2.3,10.1,17,14.9,0.5,2,35.6,"Jr","3-Jun","UMass Lowell",-2.5079
"545","Shaun Doss","Arkansas Pine Bluff","SWAC",84.6,89.6,28.2,42.5,4.7,17.8,11.2,18.2,2.1,1.6,47.6,"Jr","5-Jun","SIU Edwardsville",-3.32241
"546","Keshawn Williams","Tulsa","Amer",19.9,63.3,24.8,18.1,0.7,7.4,16.9,28.9,0.7,3.2,51.1,"Fr","3-Jun","Northern Illinois",-0.646727
"547","Gerald Drumgoole Jr.","Pittsburgh","ACC",5.5,82.9,23.6,37.5,6.8,7.2,4,25.7,2.5,1.2,37.5,"So","5-Jun","Albany",-2.20076
"548","Brandon Battle","Alabama St.","SWAC",67.6,88.1,26.1,47.6,11.1,20.2,6.6,22.5,1,1.7,59.8,"Sr","8-Jun","Illinois Chicago",-2.67111
"549","Aundre Hyatt","LSU","SEC",32.8,119.1,13.2,50.6,9.5,11.2,4.7,9.8,2.1,1,22.4,"So","6-Jun","Rutgers",-0.233035
"550","Clevon Brown","Vanderbilt","SEC",31.9,88.1,11.1,52.1,3.6,14.7,2.9,25.9,5.3,2,34,"Sr","8-Jun","FIU",2.00577
"551","Kyle Arrington","Western Illinois","Sum",30.6,107.8,17.8,57.4,11.4,23.2,5.7,21.1,4.2,1.5,54.1,"Jr","10-Jun","Siena",-0.672155
"552","Eddie Scott","Penn","Ivy",41,113.1,13.2,60,4,15.4,8.9,17,0.2,1.2,33.8,"Jr","6-Jun","Long Beach St.",0.199849
"553","Boogie Ellis","Memphis","Amer",58.4,103.6,20.6,50.8,1.4,8.5,12.8,15.6,1.1,2.5,28.3,"So","3-Jun","USC",2.41062
"554","Alejandro Vasquez","St. Bonaventure","A10",33.6,92.1,20.7,37,2.5,6.4,9,13.6,0.4,2.2,33.7,"So","3-Jun","Tarleton St.",0.47955
"555","Tahirou Diabate","Portland","WCC",49.8,95.7,26.3,55.9,10.5,18,5.1,20.9,4.6,1.8,49,"Jr","9-Jun","San Diego St.",0.1096
"556","Amari Davis","Green Bay","Horz",86,101.2,26,45.2,2.1,10.6,11.6,9.8,1,2.3,29.7,"So","3-Jun","Missouri",-1.86769
"557","Darryl Morsell","Maryland","B10",71.9,96.4,20.2,51.1,2.7,13.3,19.3,20.7,2.4,1.8,27.1,"Sr","5-Jun","Marquette",2.09661
"558","Kellan Grady","Davidson","A10",87,111.1,24.3,55.3,1.5,15,14.8,12.4,0.9,1.4,24.6,"Sr","5-Jun","Kentucky",-0.828376
"559","Deivon Smith","Mississippi St.","SEC",55.5,87.9,18.4,38.8,2.1,15.7,23.7,24.1,1.4,2.3,20.3,"Fr","1-Jun","Georgia Tech",2.17479
"560","Kyler Edwards","Texas Tech","B12",77.3,116.2,16.4,53.4,1.8,16.9,16.8,15.3,1.9,2.1,31.8,"Jr","4-Jun","Houston",3.29502
"561","Joe Petrakis","Kansas St.","B12",2.8,108.6,22.1,50,7.5,12.2,0,0,0,0,30.8,"So","9-Jun","Western Carolina",-1.51643
"562","Brevin Galloway","College of Charleston","CAA",13.7,109.1,34.5,54.1,1.3,14.6,29.8,13.4,2.6,3.9,20.4,"Sr","2-Jun","Boston College",0.782029
"563","Jimmy Nichols Jr.","Providence","BE",25.4,109.9,17.5,60.7,5.4,10.6,8.5,21.4,3.1,2.2,20,"Jr","8-Jun","VCU",2.48241
"564","Jaron Williams","Tennessee Martin","OVC",66.8,94.8,20.4,54.4,2.8,11.6,11.7,24.9,1.2,1.6,23,"Jr","6-Jun","Robert Morris",-2.45104
"565","Tyree Pickron","Quinnipiac","MAAC",15.3,58.6,16.1,27.9,1.6,13.6,4.4,10.1,1.5,1.6,2.3,"Jr","3-Jun","LIU Brooklyn",-0.383329
"566","Shawn Williams","Nicholls St.","Slnd",9.2,88.8,16,36.2,2.4,7.2,3.6,7.6,0,0,17.2,"Sr","1-Jun","Arkansas Pine Bluff",-3.71243
"567","Tyon Grant-Foster","Kansas","B12",14,82.4,25.5,41.1,8.8,20.1,3.7,19.4,5.4,2.1,33.9,"Jr","7-Jun","DePaul",1.36118
"568","Quadry Adams","Wake Forest","ACC",8.5,102.9,17.3,50,8,5.3,12.2,14.3,0,3.3,50,"Fr","3-Jun","St. Bonaventure",0.647348
"569","Koby Jeffries","UAB","CUSA",3,73.8,11.3,25,0,14.7,10,16.2,0,1.8,100,"Fr","3-Jun","Tennessee Martin",0.16571
"570","Tanner Groves","Eastern Washington","BSky",67.7,117.7,27.3,61.1,5.9,25.9,11,14.2,3.8,0.5,39.7,"Jr","9-Jun","Oklahoma",0.942649
"571","Rasir Bolton","Iowa St.","B12",72.3,100.5,26.7,50.2,1.5,15.3,26.4,20.9,0.4,2.2,32.5,"Jr","3-Jun","Gonzaga",0.477961
"572","Reginald Gee","Austin Peay","OVC",44.7,100.9,19.2,44.6,2.5,12.6,5,16.1,0.8,1.3,38.6,"Sr","3-Jun","Louisiana Monroe",-1.59491
"573","Dom London","Florida Gulf Coast","ASun",28.3,95,20.8,41.1,2.9,9.4,7.8,8.9,0.6,2.2,16.4,"Jr","1-Jun","Maryland Eastern Shore",-1.22151
"574","Dontarius James","Jacksonville","ASun",69.3,99.3,29.7,52.9,3.4,13.5,9.2,20.5,2.3,1.8,32.1,"Jr","8-Jun","Howard",-1.15424
"575","Kur Kuath","Oklahoma","B12",42.5,110.5,16,53.4,9.7,15,7.3,13.2,9.2,1.1,17.2,"Sr","10-Jun","Marquette",2.41973
"576","Qudus Wahab","Georgetown","BE",69,109.8,21.3,59.1,10.4,21.1,1.6,18.9,6.1,0.8,52.6,"So","11-Jun","Maryland",1.86739
"577","Emmitt Matthews Jr.","West Virginia","B12",63.9,101.9,16.6,44.4,6.7,10.4,7.5,17.3,1.8,1.3,32.5,"Jr","7-Jun","Washington",0.437353
"578","Trent Hudgens Jr.","Santa Clara","WCC",5.8,62.6,22.3,42.9,2.5,2.5,20.4,45.5,2.3,0,85.7,"Fr","2-Jun","Northern Colorado",-3.32669
"579","Lamar Norman Jr.","Duquesne","A10",13.1,84.9,14.1,32.7,2.3,4.8,5.9,8.8,0,1.9,11.5,"Jr","3-Jun","Western Michigan",-1.67494
"580","Casey Morsell","Virginia","ACC",34.2,90,20.3,44.3,2.4,9,8.1,12.3,2.1,1.5,10.4,"So","3-Jun","North Carolina St.",0.15533
"581","Imajae Dodd","UNC Wilmington","CAA",17.5,103.7,12.7,50,9.1,12.1,5,11.9,8.8,0,40,"So","6-Jun","Charleston Southern",0.267352
"582","Greg Lee","Western Michigan","MAC",68.3,99.5,28.5,52.7,6.7,23.7,22.8,18.9,0.8,0.5,21.1,"Sr","9-Jun","Penn St.",-0.311651
"583","Foster Loyer","Michigan St.","B10",28.1,110.2,15.1,41.9,1.4,9.2,25,14.6,0.3,0.7,36.8,"Jr","Jun-00","Davidson",0.275531
"584","Miller Kopp","Northwestern","B10",78.7,94,19.1,45.9,1.9,9.2,7.4,14,0.3,1.9,26.7,"Jr","7-Jun","Indiana",0.947916
"585","Tre Edwards","Akron","MAC",0.8,174,21,83.3,15.9,15.2,0,0,0,0,33.3,"Fr","6-Jun","UMBC",2.40183
"586","Ryan Burkhardt","North Florida","ASun",51.4,104.5,11.3,55.7,1.7,8.3,3,15.6,0.4,1,5.7,"Sr","4-Jun","Southeastern Louisiana",-2.24573
"587","Colby Rogers","Cal Poly","BW",65.4,84.7,25.4,42,2.1,11.1,18,18.1,0.5,1.8,18.5,"So","5-Jun","Siena",-1.82354
"588","Alanzo Frink","South Carolina","SEC",6.7,74.7,12.3,44.4,5.3,17.1,0,30.9,2,0,44.4,"Jr","8-Jun","East Carolina",-0.704859
"589","Chandler Lawson","Oregon","P12",45.3,103.3,14.4,53.1,6.1,14,7.3,17.8,2.8,1.6,36.7,"So","8-Jun","Memphis",1.53848
"590","Jahlil Jenkins","Fairleigh Dickinson","NEC",92.1,101.2,24.2,47.2,1,6.8,16.6,17.8,0,2.3,27.2,"Sr","Jun-00","Stony Brook",-3.33742
"591","Kobe Elvis","DePaul","BE",49.9,85.3,17.7,49,1.7,6.7,18.1,30.2,0.6,2.1,8.2,"Fr","2-Jun","Dayton",0.79673
"592","Henry Coleman III","Duke","ACC",9.8,99.2,15.7,50,15.7,16.3,5.2,19.4,6.6,1.8,25,"Fr","7-Jun","Texas A&M",-0.0933712
"593","Yvan Ouedraogo","Nebraska","B10",29.7,87.7,15.2,41,12.3,11.4,4.9,12.8,4.2,1.8,59,"So","9-Jun","Grand Canyon",1.09353
"594","Jarron Coleman","Ball St.","MAC",37.7,106.7,26.2,59.6,4.8,15.8,24.8,24.8,1.8,1.4,24.6,"So","5-Jun","Missouri",0.234035
"595","Jordyn Adams","Austin Peay","OVC",55,88.3,21.7,40.4,1.9,10,14.4,23.6,0.6,2.2,17.2,"So","3-Jun","Lamar",-1.79358
"596","Justin Whatley","North Carolina Central","MEAC",42.5,99.9,15.2,51.1,5.6,15.6,12.3,22.1,2.5,1.6,31.1,"Jr","8-Jun","North Carolina A&T",-1.20059
"597","Simon Wright","Elon","CAA",53.8,104.7,14.6,57.3,6.8,9.7,7.3,20.4,0,1.6,22.7,"Sr","7-Jun","Maryland",0.01547
"598","Cam Bacote","Indiana St.","MVC",20.1,111.4,12.3,60.8,1.3,7.1,11.9,17.9,0,0.6,5.4,"Jr","3-Jun","Western Carolina",-0.7585
"599","Jaylen Fornes","Nicholls St.","Slnd",44.3,105.1,19.6,50.7,3.9,11.7,6.5,12.8,0.2,1.5,32.4,"Sr","3-Jun","UNC Wilmington",-1.82878
"600","Joe Reece","Old Dominion","CUSA",59.9,94.3,19.2,48.9,7.4,15.6,7.4,19.6,2.6,1.3,37.2,"Jr","8-Jun","Bowling Green",-0.385932
"601","Adham Eleeda","Northern Kentucky","Horz",37,114.5,12.8,52.2,3.7,11.6,4.3,12.6,0,0.6,5.5,"Sr","5-Jun","Bryant",-2.38446
"602","Michael Steadman","Montana","BSky",39,85.3,23.9,52.2,4.2,23.2,2.7,25.9,3.4,0.7,29.3,"Sr","10-Jun","Massachusetts",0.511221
"603","Jaylen Minnett","IUPUI","Horz",70.6,96.6,27.6,47.2,0.9,7,20,17.3,0.4,1.9,21.6,"Sr","1-Jun","Missouri St.",-2.15986
"604","Greg Williams Jr.","St. John's","BE",54.3,110.8,17.6,54.4,1.1,8.6,14.3,16,2.5,2.9,46.3,"Jr","3-Jun","Louisiana Lafayette",1.77681
"605","Brandton Chatfield","Washington St.","P12",2.1,95.1,16,66.7,4.9,14.8,0,31.5,0,0,0,"Fr","10-Jun","Seattle",1.25716
"606","Sadaidriene Hall","East Tennessee St.","SC",1,56.3,33.4,20,13.1,0,22.4,19.8,0,0,0,"Fr","5-Jun","Stephen F. Austin",-11.7494
"607","Robby Robinson","Nevada","MWC",28.8,73.1,9.7,25,8.2,21.8,4.7,26.4,1.3,1.4,25,"Jr","8-Jun","New Orleans",1.0417
"608","Trenton Massner","Northwestern St.","Slnd",66.7,105.9,22.9,55.3,3.6,14.8,18.7,17.2,1.5,2.5,27.2,"Jr","2-Jun","Western Illinois",-0.643353
"609","Takal Molson","Seton Hall","BE",48,86.3,19.2,38.5,5.4,11.9,8.4,20.9,0.6,1.6,42.2,"Jr","5-Jun","James Madison",0.111857
"610","KJ Buffen","Mississippi","SEC",52.6,107.3,20.7,51.9,9.2,14.3,13.1,19.3,3.2,2.3,49.7,"Jr","7-Jun","UAB",2.67759
"611","Thomas Kithier","Michigan St.","B10",25,125.9,12,65,13.3,12.3,12.2,20.6,1.5,0.8,32.5,"Jr","8-Jun","Valparaiso",1.86752
"612","Tahlik Chavez","Iona","MAAC",20.7,93.9,21.7,33.3,3.2,11.3,16.4,14.1,0.8,2.3,29.6,"So","1-Jun","Charleston Southern",-1.30577
"613","Noah Farrakhan","East Carolina","Amer",14.5,80.6,19.6,46.6,1,11.3,18.7,28.3,0,1.1,13.8,"Fr","2-Jun","Eastern Michigan",-0.62155
"614","Jaden Seymour","Wichita St.","Amer",1.6,79.7,25.9,40,8.1,0,0,17.4,0,0,40,"Fr","9-Jun","East Tennessee St.",-3.83387
"615","Rastislav Sipkovsky","Hartford","AE",1,0,0,0,0,22.6,0,0,0,0,0,"Fr","6-Jun","Central Michigan",0.824108
"616","Izaiah Brockington","Penn St.","B10",73.6,102.7,22.6,45.2,3.8,16.3,12.2,14.5,0.9,1.9,30.1,"Jr","4-Jun","Iowa St.",0.726947
"617","Quinn Slazinski","Louisville","ACC",52.3,113.6,15.1,49.4,5.2,13.6,5,11.5,0.3,1.4,52.2,"So","8-Jun","Iona",1.82444
"618","Ashton Miller","Duquesne","A10",17.4,61.4,12.7,23.3,1.7,5.9,2.4,15.5,0.5,1.4,22.2,"Fr","5-Jun","Wagner",-0.604385
"619","Matt Faw","Holy Cross","Pat",64.3,104.8,22.4,51.9,6.8,17.8,6,12.3,7.2,2.1,19.7,"Sr","9-Jun","NJIT",0.303302
"620","Luka Barisic","UTSA","CUSA",15.1,96.7,21.2,42.5,8.7,18,12.2,9.8,0,0.8,3.8,"Sr","10-Jun","Western Illinois",-2.45431
"621","Jarrod Simmons","Penn","Ivy",15,85.8,17.9,42.2,10.2,12.7,7.5,28.1,1.8,0.4,34.4,"Jr","8-Jun","Hofstra",-0.803243
"622","James Jean-Marie","Hawaii","BW",53.5,108.7,26.6,56,9.3,16.7,4.1,17.2,1,1,39,"Sr","8-Jun","Portland St.",-1.51993
"623","Emmanuel Okpomo","Wake Forest","ACC",15.6,85.3,9.7,55.6,7,15.5,1.4,41.7,9.6,1.8,88.9,"Fr","10-Jun","Temple",3.91585
"624","Ethan Henderson","Arkansas","SEC",8.6,127.3,9,71.4,11.6,10.6,2.9,16.1,11.5,0,28.6,"Jr","8-Jun","Texas A&M",3.7458
"625","Antonio Gordon","Kansas St.","B12",44,94.8,16.9,46.8,11.8,17.4,7.9,21.8,1.8,1.5,25.2,"So","9-Jun","Southeastern Louisiana",0.656291
"626","Rylan Jones","Utah","P12",41.3,105.5,14.1,44.3,1.9,7.1,27.7,19,0.3,2.8,24.3,"So","Jun-00","Utah St.",2.15787
"627","AJ Wilson","George Mason","A10",52,90.2,22.5,41.5,8,17.6,7.3,12.5,9.8,0.5,23.5,"Sr","7-Jun","South Carolina",0.792186
"628","Jack Nunge","Iowa","B10",27.7,116.4,24.2,50,15.3,20,14.6,13.5,5.7,1.1,27.3,"So","11-Jun","Xavier",1.28488
"629","Jayce Johnson","Middle Tennessee","CUSA",40.3,88.9,17.3,50,3,18.4,13.1,24.4,1.5,2.1,23.8,"Jr","5-Jun","Siena",0.342189
"630","Xavier Pinson","Missouri","SEC",63.2,97.1,30.5,46,1.9,10.1,24.5,21,0,2.4,35.9,"Jr","2-Jun","LSU",-0.0756445
"631","Finn Sullivan","San Diego","WCC",67.6,97.5,15.3,48.9,1.9,7.7,18.6,18.9,1.6,2.2,17.2,"Jr","4-Jun","Vermont",0.921235
"632","Jalen Dalcourt","San Jose St.","MWC",42.5,81.3,23.8,43.1,0.6,10.4,7.3,16.6,0.6,1.6,14.6,"Jr","2-Jun","Louisiana Lafayette",-3.53843
"633","Robert Braswell","Syracuse","ACC",25.9,104.9,15.3,47.5,4.3,12.4,1.8,10.5,2.8,2,22.8,"So","7-Jun","Charlotte",0.812073
"634","De'Vion Harmon","Oklahoma","B12",72.7,107.5,20,54,1.8,10.3,12.7,14.5,0,2,21.5,"So","2-Jun","Oregon",0.841028
"635","Fah'Mir Ali","Radford","BSth",69.8,91.4,26.2,42.9,3.2,8.1,25.9,24.8,0,3.3,31.1,"Fr","10-May","College of Charleston",-0.615805
"636","Myreon Jones","Penn St.","B10",75,111.4,24,48.8,2.7,7.9,14.6,9.3,0.5,2.4,27.3,"Jr","3-Jun","Florida",0.92094
"637","Seybian Sims","North Dakota","Sum",61.6,104.5,13.5,54.8,3.7,17.3,7,17.1,2.8,1.4,31.7,"Jr","7-Jun","Northern Kentucky",0.0752822
"638","Dontavius King","College of Charleston","CAA",27.8,86,28.4,43.8,7.6,23.6,4.7,18.2,2,1.6,36.1,"Fr","7-Jun","North Carolina Central",-1.9822
"639","Elijah Ifejeh","Southeastern Louisiana","Slnd",35.9,96.2,16,48.6,11.3,17.3,3.9,22.9,3.8,1.2,71.4,"Sr","9-Jun","Prairie View A&M",-1.87723
"640","Yusuf Jihad","Oakland","Horz",7.3,82,18.8,46,8.4,10.3,4.3,26.7,2.5,0,16,"Fr","8-Jun","Eastern Michigan",-3.01025
"641","Kane Milling","Nevada","MWC",56.2,96.5,12.2,49.5,1.7,8.8,7.8,19,0.5,1.2,34.7,"So","4-Jun","UC Davis",0.237388
"642","Lysander Rehnstrom","George Mason","A10",0.3,0,32.2,0,0,0,0,59.7,0,0,0,"Fr","4-Jun","Navy",-13.8266
"643","Randy Miller Jr.","Indiana St.","MVC",51.1,84.1,19.3,39.5,0.7,10.1,7.1,18.5,0,1.6,36.1,"Sr","2-Jun","North Carolina Central",-0.432993
"644","D'Shawn Schwartz","Colorado","P12",65.5,103.1,18.6,50.6,4.5,13.1,8.5,17.5,0.5,1.1,21.8,"Sr","7-Jun","George Mason",1.08172
"645","K.J. Davis","Samford","SC",6,85.5,15.7,42.3,2.5,26.3,8.9,16.2,6.1,1.3,0,"Jr","6-Jun","Bethune Cookman",1.33075
"646","Jay Jay Chandler","Texas A&M","SEC",49.4,92.1,23.4,42.8,2.7,12.2,11.2,17.5,0,1.9,18.1,"Sr","4-Jun","South Alabama",-0.229155
"647","Dru Kuxhausen","McNeese St.","Slnd",74.6,104.6,16.2,55.6,0.7,6.3,5.9,16,0,1.7,23.2,"Sr","Jun-00","Northern Colorado",-3.13624
"648","Sam Freeman","Minnesota","B10",10.6,88.1,11.2,50,8.1,15.2,3,32.3,4.8,0.5,57.1,"So","10-Jun","Pacific",1.58808
"649","Davonte Gaines","Tennessee","SEC",8.1,78.3,12.9,22.2,3.9,14.3,3.7,15.4,5.3,4,222.2,"So","7-Jun","George Mason",4.61921
"650","Michael Carter III","Long Beach St.","BW",56.5,101.4,23.7,53.6,2.8,9.3,14.7,20.6,0.5,2.2,66.7,"Jr","5-Jun","Portland St.",-0.951284
"651","Jalen Jackson","North Texas","CUSA",8.3,85,17.1,35,1.5,9.1,19.8,16.1,0,2,35,"So","11-May","Texas A&M Corpus Chris",0.262167
"652","Diante Wood","Jacksonville","ASun",12.7,90.1,30.5,35.2,5.2,10.6,12.1,13.7,1,1.6,70.5,"So","4-Jun","Tennessee Tech",-2.74333
"653","KeyShawn Feazell","McNeese St.","Slnd",72.2,104.7,23.2,54.4,9.7,23.2,16.1,23.2,4.3,1.2,37.1,"Sr","8-Jun","Creighton",-1.1173
